Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Armenia,ARM,-0.16267472811520636,-0.15250736735962173,-0.17534521307257708,-0.19960561878528518,-0.20711111479079086,-0.2575477639045326,-0.288931152055979,-0.2774823944589116,-0.27846626876584557,-0.2705497472622801,-0.30405101417234454,-0.2349986801571402,-0.23671615803184098,-0.2508486242619728,-0.22747851105738015,-0.1880484943929764,-0.21701306613175256,-0.2277647524022397,-0.224926389968049,-0.24751972057107627,-0.1895589507178402,-0.1799046075523933,-0.24820847967765303,-0.32423950431859655,-0.3455058096114337,-0.33501274093930433,-0.19393289569078423,-0.22046012187301942,-0.21704573978128683,-0.26024880818400986,-0.29890170063193305,-0.2037977037768298,-0.16548174380918362,-0.20155056276908886,-0.23642706612124,-0.25742601704074974,-0.2872283363629762,-0.3030488765031394,-0.2256414243521128,-0.28515255291079955,-0.3499495373884528,-0.365997840678775,-0.3622572858762593,-0.3544886637064345,-0.3554874582455453,-0.3406031662269859,-0.321733724780189,-0.308832653118515,-0.3145354330736654,-0.28181293098679877,-0.3254493542490247,-0.3250797526860236,-0.3118679290073415,-0.3060991706216009,-0.30970404222246467,-0.2503538603355329,-0.2527493787347226,-0.2577530385142831,-0.29172532950641317,-0.28167338842314693,-0.25130333445107195
American Samoa,ASM,-0.16267472811520636,-0.15250736735962173,-0.17534521307257708,-0.19960561878528518,-0.20711111479079086,-0.2575477639045326,-0.288931152055979,-0.2774823944589116,-0.27846626876584557,-0.2705497472622801,-0.30405101417234454,-0.2349986801571402,-0.23671615803184098,-0.2508486242619728,-0.22747851105738015,-0.1880484943929764,-0.21701306613175256,-0.2277647524022397,-0.224926389968049,-0.24751972057107627,-0.1895589507178402,-0.1799046075523933,-0.24820847967765303,-0.32423950431859655,-0.3455058096114337,-0.33501274093930433,-0.19393289569078423,-0.22046012187301942,-0.21704573978128683,-0.26024880818400986,-0.29890170063193305,-0.2037977037768298,-0.16548174380918362,-0.20155056276908886,-0.23642706612124,-0.25742601704074974,-0.2872283363629762,-0.3030488765031394,-0.2256414243521128,-0.28515255291079955,-0.3499495373884528,-0.365997840678775,-0.3622572858762593,-0.3544886637064345,-0.3554874582455453,-0.3406031662269859,-0.321733724780189,-0.308832653118515,-0.3145354330736654,-0.28181293098679877,-0.3254493542490247,-0.3250797526860236,-0.3118679290073415,-0.3060991706216009,-0.30970404222246467,-0.2503538603355329,-0.2527493787347226,-0.2577530385142831,-0.29172532950641317,-0.28167338842314693,-0.25130333445107195
Antigua and Barbuda,ATG,-0.16267472811520636,-0.15250736735962173,-0.17534521307257708,-0.19960561878528518,-0.20711111479079086,-0.2575477639045326,-0.288931152055979,-0.2774823944589116,-0.27846626876584557,-0.2705497472622801,-0.30405101417234454,-0.2349986801571402,-0.23671615803184098,-0.2508486242619728,-0.22747851105738015,-0.1880484943929764,-0.21701306613175256,-0.2277647524022397,-0.224926389968049,-0.24751972057107627,-0.1895589507178402,-0.1799046075523933,-0.24820847967765303,-0.32423950431859655,-0.3455058096114337,-0.33501274093930433,-0.19393289569078423,-0.22046012187301942,-0.21704573978128683,-0.26024880818400986,-0.29890170063193305,-0.2037977037768298,-0.16548174380918362,-0.20155056276908886,-0.23642706612124,-0.25742601704074974,-0.2872283363629762,-0.3030488765031394,-0.2256414243521128,-0.28515255291079955,-0.3499495373884528,-0.365997840678775,-0.3622572858762593,-0.3544886637064345,-0.3554874582455453,-0.3406031662269859,-0.321733724780189,-0.308832653118515,-0.3145354330736654,-0.28181293098679877,-0.3254493542490247,-0.3250797526860236,-0.3118679290073415,-0.3060991706216009,-0.30970404222246467,-0.2503538603355329,-0.2527493787347226,-0.2577530385142831,-0.29172532950641317,-0.28167338842314693,-0.25130333445107195
Australia,AUS,-0.16267472811520636,0.037570614389353794,-0.17534521307257708,-0.011200808659226145,-0.20711111479079086,-0.2575477639045326,-0.288931152055979,-0.2774823944589116,-0.27846626876584557,-0.2705497472622801,-0.30405101417234454,-0.07526335734141798,1.6501423487589475,1.3249039014463244,-0.22747851105738015,0.18379819254067392,0.014414367638030594,-0.2277647524022397,-0.224926389968049,-0.18753134077055988,-0.1895589507178402,-0.1799046075523933,-0.24820847967765303,-0.32423950431859655,-0.3455058096114337,-0.33501274093930433,-0.19393289569078423,-0.22046012187301942,-0.21704573978128683,-0.26024880818400986,-0.29890170063193305,-0.2037977037768298,-0.16548174380918362,-0.20155056276908886,-0.23642706612124,-0.25742601704074974,-0.2872283363629762,-0.3030488765031394,-0.2256414243521128,-0.28515255291079955,-0.3499495373884528,-0.365997840678775,-0.3622572858762593,-0.3544886637064345,-0.3554874582455453,-0.3406031662269859,-0.321733724780189,-0.308832653118515,-0.3145354330736654,-0.28181293098679877,-0.20435299182341082,-0.0064190397198999145,-0.3118679290073415,-0.21108159355339642,-0.30970404222246467,-0.2503538603355329,-0.2527493787347226,-0.23617712688302334,-0.119056860057011,0.24426263265279985,0.09086835041503678
Austria,AUT,-0.16267472811520636,-0.15250736735962173,-0.17534521307257708,-0.19960561878528518,-0.20711111479079086,-0.2575477639045326,-0.288931152055979,-0.2774823944589116,-0.27846626876584557,-0.2705497472622801,-0.30405101417234454,-0.2349986801571402,-0.23671615803184098,-0.2508486242619728,-0.22747851105738015,-0.1880484943929764,-0.21701306613175256,-0.2277647524022397,-0.224926389968049,-0.24751972057107627,-0.1895589507178402,-0.1799046075523933,-0.24820847967765303,-0.32423950431859655,-0.3455058096114337,-0.33501274093930433,-0.19393289569078423,-0.22046012187301942,-0.21704573978128683,-0.26024880818400986,-0.29890170063193305,-0.2037977037768298,-0.16548174380918362,-0.20155056276908886,-0.23642706612124,-0.25742601704074974,-0.2872283363629762,-0.3030488765031394,-0.2256414243521128,-0.28515255291079955,-0.3499495373884528,-0.365997840678775,-0.34722182467332197,-0.3544886637064345,-0.3554874582455453,-0.3406031662269859,-0.321733724780189,-0.3011849412468725,-0.3145354330736654,-0.28181293098679877,-0.3254493542490247,-0.3250797526860236,-0.3118679290073415,-0.3060991706216009,-0.30970404222246467,-0.2503538603355329,-0.2527493787347226,-0.2577530385142831,-0.29172532950641317,-0.28167338842314693,-0.25130333445107195
Azerbaijan,AZE,-0.16267472811520636,-0.15250736735962173,-0.17534521307257708,-0.19960561878528518,-0.20711111479079086,-0.2575477639045326,-0.288931152055979,-0.2774823944589116,-0.27846626876584557,-0.2705497472622801,-0.30405101417234454,-0.2349986801571402,-0.23671615803184098,-0.2508486242619728,-0.22747851105738015,-0.1880484943929764,-0.21701306613175256,-0.2277647524022397,-0.224926389968049,-0.24751972057107627,-0.1895589507178402,-0.1799046075523933,-0.24820847967765303,-0.32423950431859655,-0.3455058096114337,-0.33501274093930433,-0.19393289569078423,-0.22046012187301942,-0.21704573978128683,-0.26024880818400986,-0.29890170063193305,-0.2037977037768298,-0.09906259602872297,-0.16642190937976312,-0.23642706612124,-0.25742601704074974,-0.2872283363629762,-0.3030488765031394,-0.2256414243521128,-0.28515255291079955,-0.3287285958230546,-0.3224490966090619,-0.3438199243318444,-0.3544886637064345,-0.3527398564217239,-0.338072582786537,-0.30624024166507663,-0.30412271899038124,0.17050981137863014,-0.0960568690367914,-0.06660305427457713,-0.08390149032790134,-0.13279720393645916,-0.12085589829319532,-0.15679203628019125,-0.22015775105634428,-0.20043795706349596,-0.17820710745710894,-0.19156906712323996,-0.21286779549599527,-0.2237497368599265
Burundi,BDI,-0.16267472811520636,-0.15250736735962173,-0.17534521307257708,-0.19960561878528518,-0.20711111479079086,-0.2575477639045326,-0.288931152055979,-0.2774823944589116,-0.27846626876584557,-0.2705497472622801,-0.3008500809872889,-0.2349986801571402,-0.23671615803184098,-0.2508486242619728,-0.22747851105738015,-0.1880484943929764,-0.21579036582102468,-0.2228074323241335,-0.224926389968049,-0.24751972057107627,-0.1895589507178402,-0.1799046075523933,-0.24820847967765303,-0.32423950431859655,-0.3455058096114337,-0.33501274093930433,-0.19393289569078423,-0.22046012187301942,-0.21704573978128683,-0.26024880818400986,-0.29890170063193305,-0.2037977037768298,-0.16548174380918362,-0.20155056276908886,-0.23642706612124,-0.25742601704074974,-0.2872283363629762,-0.3030488765031394,-0.2256414243521128,-0.28515255291079955,-0.3499495373884528,-0.365997840678775,-0.3622572858762593,-0.3544886637064345,-0.3554874582455453,-0.3406031662269859,-0.321733724780189,-0.308832653118515,-0.3145354330736654,-0.28181293098679877,-0.3254493542490247,-0.3250797526860236,-0.3118679290073415,-0.3060991706216009,-0.30970404222246467,-0.2503538603355329,-0.2527493787347226,-0.2577530385142831,-0.29172532950641317,-0.28167338842314693,-0.25130333445107195
Belgium,BEL,-0.16267472811520636,-0.15250736735962173,-0.17534521307257708,-0.19960561878528518,-0.20711111479079086,-0.2575477639045326,-0.288931152055979,-0.2774823944589116,-0.27846626876584557,-0.2705497472622801,-0.30405101417234454,-0.2349986801571402,-0.23671615803184098,-0.2508486242619728,-0.22747851105738015,-0.1880484943929764,-0.21701306613175256,-0.2277647524022397,-0.224926389968049,-0.24751972057107627,-0.1895589507178402,-0.1799046075523933,-0.24820847967765303,-0.32423950431859655,-0.3455058096114337,-0.33501274093930433,-0.19393289569078423,-0.22046012187301942,-0.21704573978128683,-0.26024880818400986,-0.29890170063193305,-0.2037977037768298,-0.16548174380918362,-0.20155056276908886,-0.23642706612124,-0.25742601704074974,-0.2872283363629762,0.6725605674776175,0.541829712579125,0.5966375458343219,0.05404927246487111,0.2062589588869716,0.2924039887823173,0.2889069449035034,0.2455018014341746,-0.05011750665309798,-0.10897397579468693,-0.04694649102911217,-0.2432081002598471,0.0716854206466323,-0.037308407883419166,-0.19802854885778362,-0.22643472390663036,-0.06804543204275229,-0.08601377600841191,-0.06714636187602827,-0.0555991576547543,-0.009198049754694501,-0.12003415783054434,-0.05990383403980071,-0.03268444576607925
Benin,BEN,-0.16267472811520636,-0.15250736735962173,-0.17534521307257708,-0.19960561878528518,-0.20711111479079086,-0.2575477639045326,-0.288931152055979,-0.2774823944589116,-0.27846626876584557,-0.2705497472622801,-0.30405101417234454,-0.2349986801571402,-0.23671615803184098,-0.2508486242619728,-0.22747851105738015,-0.1880484943929764,-0.21701306613175256,-0.2277647524022397,-0.224926389968049,-0.24751972057107627,-0.1895589507178402,-0.1799046075523933,-0.24820847967765303,-0.32423950431859655,-0.3455058096114337,-0.33501274093930433,-0.19393289569078423,-0.22046012187301942,-0.21704573978128683,-0.26024880818400986,-0.29890170063193305,-0.2037977037768298,-0.16548174380918362,-0.20155056276908886,-0.23642706612124,-0.25742601704074974,-0.2872283363629762,-0.3030488765031394,-0.2256414243521128,-0.28515255291079955,-0.3499495373884528,-0.365997840678775,-0.3622572858762593,-0.3544886637064345,-0.3554874582455453,-0.3406031662269859,-0.321733724780189,-0.308832653118515,-0.3145354330736654,-0.28181293098679877,-0.3254493542490247,-0.3250797526860236,-0.3118679290073415,-0.3060991706216009,-0.30970404222246467,-0.2503538603355329,-0.2527493787347226,-0.2577530385142831,-0.29172532950641317,-0.28167338842314693,-0.25130333445107195
Burkina Faso,BFA,-0.16267472811520636,-0.1452816838162631,-0.17534521307257708,-0.19960561878528518,-0.20711111479079086,-0.2285499589056037,-0.288931152055979,-0.2774823944589116,-0.27846626876584557,-0.2705497472622801,-0.30405101417234454,-0.2349986801571402,-0.23671615803184098,-0.2508486242619728,-0.22747851105738015,-0.1880484943929764,-0.21701306613175256,-0.2277647524022397,-0.224926389968049,-0.24751972057107627,-0.1895589507178402,-0.1799046075523933,-0.24820847967765303,-0.32423950431859655,-0.3455058096114337,-0.33501274093930433,-0.19393289569078423,-0.22046012187301942,-0.21704573978128683,-0.26024880818400986,-0.29890170063193305,-0.2037977037768298,-0.16548174380918362,-0.20155056276908886,-0.23642706612124,-0.25742601704074974,-0.2872283363629762,-0.3030488765031394,-0.2256414243521128,-0.28515255291079955,-0.3499495373884528,-0.365997840678775,-0.3622572858762593,-0.3544886637064345,-0.3554874582455453,-0.3406031662269859,-0.321733724780189,-0.308832653118515,-0.3145354330736654,-0.28181293098679877,-0.30785601335725493,-0.3170369068504476,-0.3118679290073415,-0.3060991706216009,-0.30970404222246467,-0.2503538603355329,-0.2527493787347226,-0.2577530385142831,-0.29172532950641317,-0.28167338842314693,-0.2489160615851065
Bangladesh,BGD,-0.16267472811520636,-0.15250736735962173,-0.17534521307257708,-0.19960561878528518,-0.20711111479079086,-0.2575477639045326,-0.288931152055979,-0.2774823944589116,-0.27846626876584557,-0.2705497472622801,-0.30405101417234454,-0.2349986801571402,-0.23671615803184098,-0.2508486242619728,-0.22747851105738015,-0.1880484943929764,-0.21701306613175256,-0.2277647524022397,-0.224926389968049,-0.24751972057107627,-0.1895589507178402,-0.1799046075523933,-0.24820847967765303,-0.32423950431859655,-0.3455058096114337,-0.33501274093930433,-0.19393289569078423,-0.22046012187301942,-0.21704573978128683,-0.26024880818400986,-0.29890170063193305,-0.2037977037768298,-0.16548174380918362,-0.20155056276908886,-0.23642706612124,-0.25742601704074974,-0.2872283363629762,-0.3030488765031394,-0.2256414243521128,-0.28515255291079955,-0.3499495373884528,-0.365997840678775,-0.3622572858762593,-0.3544886637064345,-0.3554874582455453,-0.3406031662269859,-0.321733724780189,-0.308832653118515,-0.3145354330736654,-0.28181293098679877,-0.3254493542490247,-0.3250797526860236,-0.3118679290073415,-0.3060991706216009,-0.30970404222246467,-0.2503538603355329,-0.2527493787347226,-0.2577530385142831,-0.29172532950641317,-0.28167338842314693,-0.25130333445107195
Bulgaria,BGR,-0.16267472811520636,-0.15250736735962173,-0.17534521307257708,-0.19960561878528518,-0.20711111479079086,-0.2575477639045326,-0.288931152055979,-0.2774823944589116,-0.27846626876584557,-0.2705497472622801,-0.30405101417234454,-0.2349986801571402,-0.23671615803184098,-0.2508486242619728,-0.22747851105738015,-0.1880484943929764,-0.21701306613175256,-0.2277647524022397,-0.224926389968049,-0.24751972057107627,-0.1895589507178402,-0.1799046075523933,-0.24820847967765303,-0.32423950431859655,-0.3455058096114337,-0.33501274093930433,-0.19393289569078423,-0.22046012187301942,-0.21704573978128683,-0.26024880818400986,-0.29890170063193305,-0.2037977037768298,-0.16548174380918362,-0.20155056276908886,-0.23642706612124,-0.25742601704074974,-0.2872283363629762,-0.2741767307978155,-0.2256414243521128,-0.28515255291079955,-0.3499495373884528,-0.365997840678775,-0.3622572858762593,-0.3544886637064345,-0.3554874582455453,-0.3406031662269859,-0.321733724780189,-0.308832653118515,-0.3145354330736654,-0.28181293098679877,-0.3254493542490247,-0.3250797526860236,-0.3118679290073415,-0.3060991706216009,-0.30970404222246467,-0.2503538603355329,-0.2527493787347226,-0.2577530385142831,-0.29172532950641317,-0.28167338842314693,-0.25130333445107195
