Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Armenia,ARM,-0.09080930136719334,-0.0918636527239742,-0.09344015666402151,-0.09316324224628028,-0.09403070702470212,-0.0921867529716983,-0.09095323935899276,-0.08969071438867478,-0.09063517254137947,-0.08988214982227039,-0.09397173287349825,-0.09107461222213145,-0.0895906086662698,-0.0885563328855178,-0.08329577145549018,-0.08006366713743852,-0.08026258398734483,-0.08094733055996596,-0.08193755861468223,-0.08391336896597412,-0.0868298509397262,-0.08847298394221978,-0.08864653084530315,-0.0876763469938127,-0.08815027042008468,-0.08820424755845456,-0.0922187351692867,-0.09464706554861561,-0.09577990888600442,-0.09729798123419027,-0.09612589606357176,-0.0955793989552622,-0.09581683412553985,-0.0956417612239397,-0.1023503945607896,-0.1060979996235389,-0.10738712169680034,-0.10698743151035577,-0.1055338866465274,-0.10683490922493094,-0.10483829678294856,-0.10437936701033082,-0.10312580508755353,-0.10348790036182176,-0.10215078257700712,-0.1016115996229285,-0.10113121097542263,-0.10077507429822884,-0.10270737921116291,-0.10373507932167346,-0.10444568365468168,-0.10505219714909156,-0.10646746449817553,-0.1078002173959977,-0.10888027367993332,-0.11024414425870167,-0.1103463213021719,-0.11017840378604311,-0.11170770051156513,-0.11312086708253144,-0.11341093954133924,-0.11380542672412057,-0.11315766949588327
American Samoa,ASM,-0.09080930136719334,-0.0918636527239742,-0.09344015666402151,-0.09316324224628028,-0.09403070702470212,-0.0921867529716983,-0.09095323935899276,-0.08969071438867478,-0.09063517254137947,-0.08988214982227039,-0.09397173287349825,-0.09107461222213145,-0.0895906086662698,-0.0885563328855178,-0.08329577145549018,-0.08006366713743852,-0.08026258398734483,-0.08094733055996596,-0.08193755861468223,-0.08391336896597412,-0.0868298509397262,-0.08847298394221978,-0.08864653084530315,-0.0876763469938127,-0.08815027042008468,-0.08820424755845456,-0.0922187351692867,-0.09464706554861561,-0.09577990888600442,-0.09729798123419027,-0.09612589606357176,-0.0955793989552622,-0.09581683412553985,-0.0956417612239397,-0.10509389192046334,-0.10916873909624794,-0.11022224039519005,-0.10996806921132825,-0.10871550205344713,-0.11005999688555922,-0.10834071010771043,-0.10802010436104914,-0.10690304315548334,-0.10752724077521014,-0.10642558368355516,-0.1060495512363364,-0.105873630216157,-0.10562748217662861,-0.10798490759254356,-0.10854113293897899,-0.10952899194685535,-0.11004960782501579,-0.11176575186759696,-0.11324776247737799,-0.11429259286165991,-0.11519415927938267,-0.1149322023809727,-0.11530755971114871,-0.1168772478939684,-0.11904887489522326,-0.11859804878798422,-0.11873580869539332,-0.11770516625721773
Antigua and Barbuda,ATG,-0.09080930136719334,-0.0918636527239742,-0.09344015666402151,-0.09316324224628028,-0.09403070702470212,-0.0921867529716983,-0.09095323935899276,-0.08969071438867478,-0.09063517254137947,-0.08988214982227039,-0.09397173287349825,-0.09107461222213145,-0.0895906086662698,-0.0885563328855178,-0.08329577145549018,-0.08006366713743852,-0.08026258398734483,-0.08094733055996596,-0.08193755861468223,-0.08391336896597412,-0.0868298509397262,-0.08847298394221978,-0.08864653084530315,-0.0876763469938127,-0.08815027042008468,-0.08820424755845456,-0.0922187351692867,-0.09464706554861561,-0.09577990888600442,-0.09729798123419027,-0.09612589606357176,-0.0955793989552622,-0.09581683412553985,-0.0956417612239397,-0.10509389192046334,-0.10916873909624794,-0.11022224039519005,-0.10996806921132825,-0.10871550205344713,-0.11005999688555922,-0.10834071010771043,-0.10802010436104914,-0.10690304315548334,-0.10752724077521014,-0.10642558368355516,-0.1060495512363364,-0.105873630216157,-0.10562748217662861,-0.10798490759254356,-0.10854113293897899,-0.10952899194685535,-0.11004960782501579,-0.11176575186759696,-0.11324776247737799,-0.11429259286165991,-0.11519415927938267,-0.1149322023809727,-0.11530755971114871,-0.1168772478939684,-0.11904887489522326,-0.11859804878798422,-0.11873580869539332,-0.11770516625721773
Australia,AUS,-0.09487016123061152,-0.0954172736887457,-0.0972517589509259,-0.09701995103143814,-0.09755571597997602,-0.09497715423480263,-0.09379873129992963,-0.09298391270229696,-0.09406766518031336,-0.09260347777936277,-0.09475757995596056,-0.09209857687089809,-0.09066352573679595,-0.08953426170205575,-0.08387758055393925,-0.08006870355588652,-0.08034737213953225,-0.08090584757730486,-0.08196439346309438,-0.08386061394506804,-0.08660080082405737,-0.08820030617836407,-0.08833885860329661,-0.08737977831801536,-0.08776389066586968,-0.08790635211723076,-0.09185556616956746,-0.09438671838694092,-0.09548770926176178,-0.09663987219460436,-0.09573269457091087,-0.09525311023860518,-0.09534953503736167,-0.09533011177568355,-0.10481964209608245,-0.10888220369906225,-0.11010431702597975,-0.10980163444676781,-0.10841617954199786,-0.10964268940666065,-0.1076999674586186,-0.10736825213769151,-0.10619540287518209,-0.10678907338220336,-0.1055642708515875,-0.10527528383663153,-0.10498598184878369,-0.10492475956084436,-0.1070965145704999,-0.10774927160297258,-0.10849639107064486,-0.10906224651630153,-0.11086830464146061,-0.11225922611694626,-0.11330532951086195,-0.11412266716092571,-0.1138715675668348,-0.11418932874806158,-0.11586086001371439,-0.11799678954350074,-0.11755753239618714,-0.11782277631936458,-0.11720022850879573
Austria,AUT,-0.09080930136719334,-0.0918636527239742,-0.09344015666402151,-0.09316324224628028,-0.09403070702470212,-0.0921867529716983,-0.09095323935899276,-0.08969071438867478,-0.09063517254137947,-0.08988214982227039,-0.09714694143671602,-0.09419687880382088,-0.09259526290002823,-0.09135832068595715,-0.08531467841634127,-0.08128294310080318,-0.08152959005447584,-0.08209363164488723,-0.08316988746233844,-0.08508087671284165,-0.08791246821975993,-0.0895372669518957,-0.08969770268324613,-0.08864094601092355,-0.08904401269435934,-0.08918841775840938,-0.09338431850369462,-0.09603901696103234,-0.09718351707989856,-0.09840768330150161,-0.09732437665936433,-0.09673422696425073,-0.09681130710325972,-0.09674612373843668,-0.10627173933595949,-0.11044835845779424,-0.11166581540020555,-0.11132548927906444,-0.11001248700837299,-0.11134061835409827,-0.10933316537353975,-0.10898031363611085,-0.10773995299096903,-0.10836501511736821,-0.10711264821272169,-0.10680608152160559,-0.10647409720842867,-0.10638656804438658,-0.1086500062075644,-0.10928629253469306,-0.11003912388361259,-0.11062240810574551,-0.11248123753040025,-0.11388180671809711,-0.11494308438408406,-0.1157625851322735,-0.11549269191381065,-0.11582786856704608,-0.11754333083808254,-0.11974583253636428,-0.11933122206321581,-0.11956558874276307,-0.1189433412228236
Azerbaijan,AZE,-0.09080930136719334,-0.0918636527239742,-0.09344015666402151,-0.09316324224628028,-0.09403070702470212,-0.0921867529716983,-0.09095323935899276,-0.08969071438867478,-0.09063517254137947,-0.08988214982227039,-0.09397173287349825,-0.09107461222213145,-0.0895906086662698,-0.0885563328855178,-0.08329577145549018,-0.08006366713743852,-0.08026258398734483,-0.08094733055996596,-0.08193755861468223,-0.08391336896597412,-0.0868298509397262,-0.08847298394221978,-0.08864653084530315,-0.0876763469938127,-0.08815027042008468,-0.08820424755845456,-0.0922187351692867,-0.09464706554861561,-0.09577990888600442,-0.09729798123419027,-0.09612589606357176,-0.0955793989552622,-0.09737048956950768,-0.09728317917319076,-0.10682757163565307,-0.11102407520153587,-0.11223088780734079,-0.11186402755736428,-0.11056213950931568,-0.1119039283187996,-0.10986218329249721,-0.1094885540693089,-0.10821137866148393,-0.1088310404338193,-0.10755269379165236,-0.10722870582396998,-0.10687637875430396,-0.10676205595357087,-0.10903417974452127,-0.10966561447437617,-0.11041212879615349,-0.11098347391191664,-0.11284195227129408,-0.11324776247737799,-0.11429259286165991,-0.11519415927938267,-0.1149322023809727,-0.11530755971114871,-0.1168772478939684,-0.11904887489522326,-0.11859804878798422,-0.11873580869539332,-0.11770516625721773
Burundi,BDI,-0.09080930136719334,-0.0918636527239742,-0.09344015666402151,-0.09316324224628028,-0.09403070702470212,-0.0921867529716983,-0.09095323935899276,-0.08969071438867478,-0.09063517254137947,-0.08988214982227039,-0.09397173287349825,-0.09107461222213145,-0.0895906086662698,-0.0885563328855178,-0.08329577145549018,-0.08006366713743852,-0.08026258398734483,-0.08094733055996596,-0.08193755861468223,-0.08391336896597412,-0.0868298509397262,-0.08847298394221978,-0.08864653084530315,-0.0876763469938127,-0.08815027042008468,-0.08820424755845456,-0.0922187351692867,-0.09464706554861561,-0.09577990888600442,-0.09729798123419027,-0.09612589606357176,-0.0955793989552622,-0.09581683412553985,-0.0956417612239397,-0.10509389192046334,-0.10916873909624794,-0.11022224039519005,-0.10910735677557352,-0.10761497392192389,-0.10898132287870789,-0.1074495490594103,-0.10713183251259113,-0.10588328067605521,-0.1065578765335866,-0.10529293031129754,-0.10481160877652612,-0.10435802039854958,-0.10435953966779628,-0.10639681809364114,-0.10712581118928882,-0.10787814860401194,-0.10835546210020007,-0.11010976225236616,-0.11124441366002011,-0.11224897315811129,-0.11321817024232769,-0.11310472548326349,-0.11344287735165952,-0.1150621367193435,-0.11711634320986906,-0.1165103673953267,-0.11677560459407976,-0.11620335136560107
Belgium,BEL,-0.09080930136719334,-0.0918636527239742,-0.09344015666402151,-0.09316324224628028,-0.09403070702470212,-0.0921867529716983,-0.09095323935899276,-0.08969071438867478,-0.09063517254137947,-0.08988214982227039,-0.09681688446258209,-0.09390779900982828,-0.09231832886339018,-0.09106864942277575,-0.0850981572575895,-0.081115795339515,-0.08136105239138722,-0.08194226306840646,-0.08299218687093818,-0.08489559870012306,-0.0877302024363866,-0.08935825726493919,-0.08952721870526495,-0.08850818753041254,-0.08890374471753226,-0.08904249407991593,-0.09321411126804362,-0.09585482303100394,-0.09699850935543991,-0.09822122976713729,-0.09716865296922993,-0.09658502339188543,-0.09667313359963216,-0.09662363132998039,-0.10614663302097825,-0.1103171948124391,-0.11154125624298072,-0.11120381016812418,-0.1098894773760595,-0.11121742063870779,-0.10921490335020657,-0.10886406159542401,-0.10762794832569647,-0.10825695963423627,-0.10701388268783522,-0.1067166657025693,-0.10639273969036132,-0.10630610088640188,-0.10856619073924832,-0.10920520241824662,-0.10995328914120109,-0.11053967761009552,-0.11239395328551564,-0.11379072479587851,-0.11485156248904127,-0.11567045099895547,-0.11540503290187279,-0.11574197102536617,-0.11745397841860712,-0.11964989696746103,-0.11923832555147074,-0.11946843051603749,-0.11884910802838665
Benin,BEN,-0.07967289686605565,-0.08006844596185515,-0.08243890897140566,-0.08126209822198242,-0.08111866433008925,-0.07879863655637077,-0.0776301967789304,-0.07783427971262862,-0.07915973720582008,-0.07914794625157064,-0.08243741344698927,-0.08164594115086221,-0.08084715495312293,-0.08028434897441347,-0.07718609287266483,-0.07502255475606212,-0.07565820757305727,-0.07590770013589372,-0.0769522307927697,-0.07848835402043626,-0.08043910829439951,-0.08154046012282477,-0.08309675041958703,-0.08247295380503902,-0.08251131426184917,-0.08203151039871558,-0.08544476283053011,-0.08786852251706963,-0.08851915503806311,-0.09041744159255043,-0.09028487180744574,-0.08976861975234172,-0.08974425700738974,-0.08974671243358436,-0.09952567318736592,-0.10326189902608109,-0.10440411374670816,-0.1041098444954844,-0.10244902176853617,-0.1033983974918398,-0.10146103396949893,-0.10109675390545501,-0.1001397395665828,-0.10066330998991797,-0.09966215019226819,-0.0996115671313596,-0.09937734939036172,-0.0995333842340295,-0.10132862923808379,-0.10186033087092806,-0.10270253119048606,-0.10325193441677917,-0.1049659273706805,-0.10610972559293289,-0.107058634798946,-0.1075929415810458,-0.10762680295013599,-0.10782806292444376,-0.10928249748883155,-0.11107154725957794,-0.11015678870615289,-0.11026290413033824,-0.10968217965879495
Burkina Faso,BFA,-0.09080930136719334,-0.0918636527239742,-0.09344015666402151,-0.09316324224628028,-0.09403070702470212,-0.08405318277319566,-0.08384878360833892,-0.08253013586600345,-0.08368818732385962,-0.08306879400749732,-0.08690880788509274,-0.08535938799764058,-0.08495863508345872,-0.08448639686999787,-0.07989818561233253,-0.07653696718223381,-0.07672089975932808,-0.07699228679367533,-0.0781989038128242,-0.07993069159989992,-0.08216973893055603,-0.0836531576638655,-0.08359716277723298,-0.0831055588430287,-0.083901311922739,-0.0839463314311036,-0.08662901623751776,-0.08912527625374192,-0.08996804431219656,-0.09136821631962681,-0.09133908952577552,-0.09090434513273456,-0.09118458255907491,-0.0911671906499017,-0.10139283989644426,-0.10477571248838977,-0.10536984493051912,-0.10524653364182449,-0.10323235985052637,-0.10388379061461753,-0.10230740572552455,-0.10208422706319906,-0.10100250761210895,-0.10149327658998834,-0.10027795127892773,-0.09995212671404693,-0.09965872032787083,-0.09989495116951905,-0.10170971318577847,-0.10237414270700929,-0.10297713867033643,-0.10336001433497059,-0.10456146333918816,-0.10554915730261843,-0.10655682803644088,-0.10716969025373112,-0.10682906941034184,-0.10688606600741646,-0.10833445333647723,-0.109977619492363,-0.10950683098503715,-0.10950470043134865,-0.10891173304341967
